20120515
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,228.88,320.00,228.88,318.37,-3.65,-0.0113,317.32,"2,724","864,381,580.00",　,　
Au9999&nbsp;,322.00,322.00,316.50,318.51,-3.49,-0.0108,317.87,"5,941.80","1,888,772,454.00",　,　
Au100g,322.00,322.00,317.20,320.00,-2.71,-0.0084,318.79,267.8,"85,372,270.00",　,　
Au(T+D),319.08,319.80,316.30,318.26,-4.12,-0.0128,317.99,"23,774","7,560,039,920.00","157,582","7,054&nbsp;"
Pt9995&nbsp;,309.00,309.00,306.05,307.64,-4.66,-0.0149,307.18,308,"94,614,040.00",　,　
Ag(T+D),5978.00,6009.00,5812.00,5937.00,-114.00,-0.0188,5917.00,"1,342,658","7,944,961,452.00","2,851,364","12,000&nbsp;"
