20101026
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,288.50,288.50,286.50,287.84,-0.78,-0.003,287.76,"2,310","664,734,140.00",　,　
Au9999&nbsp;,291.50,291.50,287.49,287.90,-1.23,-0.004,288.01,"2,584.20","744,425,732.00",　,　
Au100g,289.00,290.20,288.10,288.89,0.89,0.003,289.23,61.6,"17,816,970.00",　,　
Au(T+D),288.60,288.70,286.70,287.80,-0.83,-0.003,287.64,"17,732","5,100,492,120.00","99,694","3,882&nbsp;"
Pt9995&nbsp;,377.75,378.50,377.25,378.41,3.41,0.009,378.13,128,"48,401,500.00",　,　
Ag(T+D),5344.00,5350.00,5300.00,5312.00,-19.00,-0.004,5323.00,"303,574","1,615,950,636.00","1,092,944","1,860&nbsp;"
