20140305
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,263.30,263.80,262.80,263.02,-0.78,-0.003,263.5,"3,256","857,972,180.00",　,　
Au9999&nbsp;,263.50,264.00,262.85,263.08,-0.92,-0.0035,263.57,"11,956.10","3,151,390,814.80",　,　
Au100g,263.95,264.00,263.00,263.30,-0.63,-0.0024,263.46,54.2,"14,279,866.00",　,　
Au(T+D),262.62,263.92,262.62,262.97,-2.58,-0.0097,263.3,"21,376","5,628,438,800.00","191,656","8,748"
mAu(T+D),262.97,264.00,262.65,263.06,-2.73,-0.0103,263.36,582,"153,275,814.00","31,472","1,066"
Pt9995&nbsp;,300.50,304.00,300.50,303.56,2.56,0.0085,303.36,196,"59,460,000.00",　,　
Ag99.99&nbsp;,4235,4245,4235,4243,-40,-0.0093,4241,"5,700","24,178,800.00",380,　
Ag(T+D),4230,4250,4220,4237,-40,-0.0094,4233,"1,288,944","5,456,639,572.00","3,822,706",30
