20131114
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,251.50,253.30,251.50,252.51,2.05,0.0082,252.56,"3,542","894,584,040.00",　,　
Au9999&nbsp;,252.40,253.50,250.60,253.00,2.02,0.008,252.70,"9,578.20","2,419,569,734.00",　,　
Au100g&nbsp;,253.00,253.70,252.10,253.50,2.22,0.0088,253.23,43.4,"10,990,484.00",　,　
Au(T+D)&nbsp;,251.89,253.25,250.02,252.56,2.15,0.0086,252.19,"23,522","5,932,061,820.00","192,924","6,986"
Pt9995&nbsp;,296.50,298.75,296.50,298.35,2.21,0.0075,298.23,364,"108,557,500.00",　,　
Ag99.99&nbsp;,4255,4255,4255,4255,32,0.0076,4255,120,"510,600.00",8,　
Ag(T+D)&nbsp;,4221,4263,4181,4243,16,0.0038,4223,"1,382,506","5,839,204,456.00","3,850,326",390
