20100706
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量(公斤）,成交金额（元）,持仓量,交收量
Au9995,263.50,263.75,262.60,263.68,-0.85,-0.0032,263.35,"3,960","1,042,877,720.00",&nbsp;,&nbsp;
Au9999,265.00,265.00,262.95,263.86,-0.85,-0.0032,263.63,"2,000","527,406,144.00",&nbsp;,&nbsp;
Au100g,265.08,268.00,264.80,265.00,-2.53,-0.0095,265.31,53.6,"14,220,864.00",&nbsp;,&nbsp;
AuT+D,263.26,263.70,262.55,263.37,-0.97,-0.0037,263.12,"11,496","3,024,842,760.00","111,466","6,984"
Pt9995,340.30,342.00,338.50,341.41,1.11,0.0033,340.44,164,"55,832,600.00",&nbsp;,&nbsp;
Ag99.99,"4,170.00","4,170.00","4,150.00","4,160.00",5.00,0.0012,"4,160.00","1,200","4,992,000.00",80,&nbsp;
Ag(T+D),"4,126.00","4,132.00","4,113.00","4,123.00",-13.00,-0.0031,"4,122.00","143,638","592,135,700.00","786,298",300
