20130705
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,254.10,254.10,250.70,252.65,-2.58,-0.0101,253.30,"3,356","850,080,260.00",　,　
Au9999&nbsp;,255.25,255.25,250.80,252.99,-2.26,-0.0089,253.08,"17,023.60","4,308,376,418.00",　,　
Au100g&nbsp;,254.50,254.50,251.90,252.40,-3.06,-0.012,253.31,128.4,"32,526,194.00",　,　
Au(T+D)&nbsp;,252.85,253.78,250.56,251.13,-2.76,-0.0109,251.84,"25,684","6,468,424,220.00","201,774",440&nbsp;
Pt9995&nbsp;,279.50,279.50,277.50,278.00,-3.75,-0.0133,278.15,294,"81,778,500.00",　,　
Ag(T+D)&nbsp;,3909,3927,3813,3834,-106,-0.0269,3867,"2,231,486","8,631,031,498.00","3,184,228",990&nbsp;
