20100126
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量(公斤）,成交金额（元）,持仓量,交收量
Au9995,243.80,245.25,243.20,243.97,-0.77,-0.0031,244.32,"3,268","798,442,040.00",&nbsp;,&nbsp;
Au9999,247.00,247.00,243.58,243.84,-0.96,-0.0039,244.24,"5,491.60","1,341,305,758.00",&nbsp;,&nbsp;
Au100g,244.70,247.50,244.68,245.00,-2.14,-0.0087,245.42,49.8,"12,221,968.00",&nbsp;,&nbsp;
Au50g,244.00,244.00,244.00,244.00,-11.30,-0.0443,244.00,24,"5,856,000.00",&nbsp;,&nbsp;
AuT+D,243.96,244.80,242.55,242.70,-1.30,-0.0053,243.18,"13,926","3,386,566,860.00","127,272","3,638"
Pt9995,352.00,355.00,348.00,348.79,-7.33,-0.0206,352.10,682,"240,134,000.00",&nbsp;,&nbsp;
Ag(T+D),"4,000.00","4,020.00","3,980.00","3,980.00",-31.00,-0.0077,"3,995.00","137,034","547,498,024.00","566,500",&nbsp;
