20130507
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,298.00,298.50,293.80,294.13,-5.35,-0.0179,295.47,"3,170","936,661,180.00",　,　
Au9999&nbsp;,300.00,300.00,294.00,294.00,-5.6,-0.0187,296.39,"21,268","6,303,697,872.00",　,　
Au100g,298.07,298.70,295.00,295.73,-3.09,-0.0103,296.91,136.2,"40,439,814.00",　,　
Au50g,297.50,297.50,297.50,297.50,0.7,0.0024,297.50,0.3,"89,250.00",　,　
Au(T+D),294.00,294.25,290.89,291.29,-3.7,-0.0125,292.18,"31,262","9,134,244,600.00","233,804",36&nbsp;
Pt9995&nbsp;,310.50,311.00,309.75,309.89,-1.24,-0.004,310.35,224,"69,520,500.00",　,　
Ag99.99&nbsp;,4800.00,4800.00,4800.00,4800.00,-24,-0.005,4800.00,"4,200","20,160,000.00",280,　
Ag(T+D),4820.00,4837.00,4720.00,4742.00,-121,-0.0249,4778.00,"2,154,600","10,296,726,674.00","2,965,364","3,480&nbsp;"
