20121129
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,343.00,344.70,343.00,343.96,-3.68,-0.0106,344.23,"3,788","1,303,949,280.00",　,　
Au9999&nbsp;,348.95,348.95,343.10,344.37,-3.35,-0.0096,344.50,"4,942.80","1,696,810,104.00",　,　
Au100g&nbsp;,348.04,348.04,342.00,345.08,-2.96,-0.0085,344.71,85.2,"29,370,012.00",　,　
Au(T+D),347.39,347.60,342.60,344.17,-4.31,-0.0124,344.23,"22,142","7,622,083,460.00","169,524","10,750&nbsp;"
Pt9995&nbsp;,336.00,337.00,334.50,336.59,-0.07,-0.0002,336.88,200,"67,376,000.00",　,　
Ag(T+D)&nbsp;,6935.00,6959.00,6788.00,6884.00,-91,-0.013,6881.00,"2,003,806","13,789,592,660.00","3,321,918",　
