20130325
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,322.02,322.59,321.91,322.09,-0.61,-0.0019,322.30,"2,816","907,622,880.00",　,　
Au9999&nbsp;,322.00,322.68,322.00,322.15,-0.55,-0.0017,322.36,"7,026.60","2,265,154,136.00",　,　
Au100g&nbsp;,323.20,323.39,322.10,322.50,-1,-0.0031,322.72,48.4,"15,619,936.00",　,　
Au50g,323.20,323.21,323.20,323.20,-0.5,-0.0015,323.20,0.4,"129,282.00",　,　
Au(T+D)&nbsp;,321.90,322.60,321.90,322.02,-0.92,-0.0028,322.28,"14,436","4,652,447,660.00","199,410","16,606&nbsp;"
Pt9995&nbsp;,331.50,331.50,330.75,330.80,1.15,0.0035,331.11,170,"56,289,000.00",　,　
Ag99.99&nbsp;,5895,5900,5895,5897,-15,-0.0025,5897,"4,800","28,308,000.00",320,　
Ag(T+D),5980,6005,5979,5983,-51,-0.0085,5988,"607,734","3,639,476,278.00","4,211,934",　
