20131122
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,245.30,245.99,245.20,245.78,-0.14,-0.0006,245.58,"3,758","922,902,940.00",　,　
Au9999&nbsp;,247.38,247.38,244.50,245.67,-0.5,-0.002,245.66,"14,413","3,540,804,636.00",　,　
Au100g&nbsp;,247.48,247.50,245.80,247.14,-0.4,-0.0016,246.70,119.6,"29,506,028.00",　,　
Au(T+D)&nbsp;,246.40,246.40,244.33,245.52,-1.43,-0.0058,245.36,"30,724","7,538,457,500.00","180,864","17,950"
Pt9995&nbsp;,289.50,289.50,287.75,288.76,-0.74,-0.0026,288.67,524,"151,263,800.00",　,　
Ag(T+D)&nbsp;,4120,4135,4091,4120,-22,-0.0053,4115,"966,100","3,975,878,078.00","4,239,426",　
