20110523
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,316.30,316.44,315.31,315.39,1.29,0.004,315.87,"3,382","1,068,305,960.00",　,　
Au9999&nbsp;,316.50,316.50,315.30,315.50,1.38,0.004,315.98,"2,148.20","678,806,546.00",　,　
Au100g,316.50,316.60,315.65,315.67,1.20,0.004,316.18,57.4,"18,148,866.00",　,　
Au50g,314.00,314.00,314.00,314.00,-1.00,-0.003,314.00,0.1,"31,400.00",　,　
Au(T+D),316.04,316.55,315.29,315.35,1.46,0.005,315.84,"16,238","5,128,757,520.00","102,746","5,978&nbsp;"
Pt9995&nbsp;,384.25,384.25,381.25,382.50,-1.50,-0.004,382.73,254,"97,214,500.00",　,　
Ag(T+D),7699.00,7706.00,7530.00,7538.00,-155.00,-0.020,7611.00,"702,958","5,350,254,676.00","1,961,162",　
