20110824
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,385.00,385.00,380.00,380.31,-8.19,-0.021,381.10,"3,186","1,214,190,740.00",　,　
Au9999&nbsp;,384.00,388.50,379.90,380.45,-7.41,-0.019,382.28,"4,690","1,792,918,926.00",　,　
Au100g,385.66,388.50,380.00,380.91,-6.81,-0.018,383.31,284.2,"108,937,866.00",　,　
Au(T+D),386.78,388.30,379.75,380.50,-7.30,-0.019,383.07,"46,924","17,975,608,440.00","129,670","8,234&nbsp;"
Pt9995&nbsp;,402.00,403.00,397.00,397.00,-8.17,-0.020,398.98,358,"142,838,000.00",　,　
Ag(T+D),9030.00,9093.00,8850.00,8876.00,-181.00,-0.020,8973.00,"1,238,206","11,110,621,536.00","2,204,374","19,050&nbsp;"
