20121019
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,350.65,351.00,349.40,349.41,-2.45,-0.007,349.87,"2,302","805,413,940.00",　,　
Au9999&nbsp;,353.00,353.00,349.50,349.86,-2.14,-0.0061,350.13,"4,233.80","1,482,404,588.00",　,　
Au100g&nbsp;,352.42,353.00,349.80,350.12,-2.3,-0.0065,350.65,115.8,"40,606,042.00",　,　
Au(T+D),351.18,351.40,349.30,349.38,-2.92,-0.0083,350.12,"12,196","4,270,108,700.00","134,180","5,816&nbsp;"
Pt9995&nbsp;,347.00,347.50,344.50,344.66,-7.09,-0.0202,345.80,384,"132,789,000.00",　,　
Ag(T+D),6780.00,6810.00,6722.00,6730,-88,-0.0129,6762.00,"998,452","6,752,110,918.00","3,074,396",150&nbsp;
