20171011
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收方向,交收量
Au100g,276.70,277.80,275.49,275.49,-0.83,-0.30%,276.11,35.40,"9,774,498.00",-,,
Au9995,276.30,276.30,275.00,275.00,-0.55,-0.20%,275.19,"1,374.00","377,419,560.00",-,,
Au9999,277.80,277.80,275.10,275.10,-1.11,-0.40%,275.39,"22,527.90","6,203,539,966.80",-,,
Pt9995,212.68,212.68,212.52,212.52,1.83,0.87%,212.54,120.00,"25,505,600.00",-,,
iAu9999,273.08,273.08,271.93,272.10,-0.98,-0.36%,272.55,74.04,"20,179,937.20",-,,
Ag99.99,"3,870.00","3,870.00","3,870.00","3,870.00",-5.00,-0.13%,"3,870.00",330.00,"1,277,100.00",22.00,,
Ag(T+D),"3,872.00","3,874.00","3,851.00","3,852.00",-6.00,-0.16%,"3,860.00","2,243,744.00","8,662,946,808.00","7,777,502.00",多支付给空,"93,000.00"
Au(T+D),276.24,276.40,274.80,274.80,-1.00,-0.36%,275.44,"55,598.00","15,314,233,940.00","247,092.00",多支付给空,"11,368.00"
Au(T+N1),280.55,280.95,278.55,278.95,-1.40,-0.50%,280.10,"8,093.60","2,267,023,080.00","121,636.00",多支付给空,
Au(T+N2),277.00,277.20,275.80,276.15,-0.55,-0.20%,276.50,"8,208.60","2,269,541,650.00","189,172.00",多支付给空,
mAu(T+D),276.51,276.80,275.11,275.12,-0.90,-0.33%,275.63,"7,348.00","2,025,366,236.00","370,522.00",空支付给多,"26,702.00"
