20110614
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,319.00,319.20,317.50,317.98,-1.9,-0.0059,318.05,"5,304","1,686,946,520.00",　,　
Au9999&nbsp;,321.90,321.90,317.00,317.96,-2.04,-0.0064,318.16,"2,748.80","874,576,224.00",　,　
Au100g,319.60,320.00,318.02,318.79,-1.21,-0.0038,318.94,75.2,"23,984,782.00",　,　
Au(T+D),319.01,319.99,317.11,317.90,-2.07,-0.0065,318.05,"23,200","7,378,802,100.00","105,132","5,806&nbsp;"
Pt9995&nbsp;,391.00,391.00,388.00,389.87,-4.13,-0.0105,389.47,498,"193,958,500.00",　,　
Ag(T+D),7786,7790,7550,7618,-140,-0.018,7660,"1,106,502","8,476,635,644.00","2,125,120","16,440&nbsp;"
