20140519
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,260.00,260.65,259.60,260.60,0.90,0.0035,260.23,"3,856","1,003,472,980.00",　,　
Au9999&nbsp;,259.85,260.90,259.40,260.71,1.02,0.0039,260.25,"11,879.20","3,091,954,190.00",　,　
Au100g,259.86,260.85,259.86,260.55,0.71,0.0027,260.31,21.4,"5,570,842.00",　,　
Au(T+D),258.81,260.71,258.81,260.56,0.73,0.0028,260,"22,720","5,907,291,780.00","139,022","10,264"
mAu(T+D),259.36,260.71,259.25,260.60,0.62,0.0024,259.94,"1,086.40","282,408,752.00","73,754","1,906"
Pt9995&nbsp;,307.50,309.00,307.50,308.82,0.44,0.0014,308.54,210,"64,795,000.00",　,　
Ag(T+D),4085,4116,4085,4114,13,0.0032,4101,"770,336","3,159,151,442.00","4,674,660",　
