20110802
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,334.99,336.50,334.60,336.40,2.48,0.007,335.83,"3,238","1,087,430,500.00",　,　
Au9999&nbsp;,336.00,336.50,334.00,336.40,2.42,0.007,336.05,"2,066.60","694,425,612.00",　,　
Au100g,334.10,336.60,334.10,336.50,2.37,0.007,335.72,61.6,"20,680,910.00",　,　
Au(T+D),334.41,336.50,333.37,336.37,2.46,0.007,335.77,"19,242","6,460,943,440.00","104,250","6,988&nbsp;"
Pt9995&nbsp;,386.00,386.00,384.50,384.97,-0.83,-0.002,384.62,284,"109,234,000.00",　,　
Ag(T+D),8298.00,8460.00,8272.00,8390.00,54.00,0.007,8378.00,"927,896","7,774,818,292.00","2,187,324","4,500&nbsp;"
