20110621
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,321.00,322.00,321.00,321.31,0.68,0.002,321.40,"2,828","908,940,100.00",　,　
Au9999&nbsp;,321.00,322.00,320.60,321.33,0.66,0.002,321.44,"1,787.20","574,479,104.00",　,　
Au100g,320.00,321.80,320.00,321.64,1.14,0.004,321.47,37.8,"12,151,724.00",　,　
Au(T+D),320.65,321.80,320.35,321.37,0.80,0.003,321.34,"11,076","3,559,184,200.00","99,652","6,436&nbsp;"
Pt9995&nbsp;,374.50,378.00,374.50,377.05,-1.81,-0.005,375.46,848,"318,390,500.00",　,　
Ag(T+D),7767.00,7840.00,7752.00,7824.00,71.00,0.009,7806.00,"642,510","5,015,731,604.00","2,140,692","1,680&nbsp;"
