20140415
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,264.82,265.30,262.00,262.03,-2.82,-0.0106,263.21,"2,050","539,583,060.00",　,　
Au9999&nbsp;,264.85,265.99,262.00,262.18,-2.67,-0.0101,263.78,"10,398.10","2,742,852,316.60",　,　
Au100g,264.60,265.30,262.00,262.02,-3.18,-0.012,264.27,41.2,"10,888,206.00",　,　
Au(T+D),264.51,265.50,261.81,261.88,-2.69,-0.0102,263.61,"24,480","6,453,292,160.00","168,284","6,272"
mAu(T+D),264.85,265.39,262.00,262.06,-2.34,-0.0089,263.6,"1,597","420,978,428.00","55,494","10,000"
Pt9995&nbsp;,306.00,306.00,305.00,305.00,-2.50,-0.0081,305.39,258,"78,792,000.00",　,　
Ag99.99&nbsp;,4138,4138,4135,4137,-13,-0.0031,4137,"3,450","14,275,110.00",230,　
Ag(T+D),4133,4147,4103,4107,-34,-0.0082,4120,"1,057,732","4,358,661,028.00","3,787,236",　
