20120919
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,358.80,361.00,358.70,360.82,3.49,0.0098,360.17,"4,158","1,497,612,100.00",　,　
Au9999&nbsp;,359.00,361.20,358.20,361.00,3.50,0.0098,360.19,"3,309","1,191,899,940.00",　,　
Au100g,358.98,360.99,358.60,360.97,3.38,0.0095,359.73,102.6,"36,908,386.00",　,　
Au(T+D),358.40,361.11,358.01,360.69,2.69,0.0075,359.90,"18,390","6,618,578,780.00","150,472","8,370&nbsp;"
Pt9995&nbsp;,354.00,354.00,345.50,348.00,-3.58,-0.0102,346.95,458,"158,907,500.00",　,　
Ag(T+D),7233,7334,7200,7292,99,0.0138,7272,"1,908,664","13,880,773,184.00","3,111,824","7,140&nbsp;"
