20131219
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,241.70,241.70,240.50,240.74,-2.17,-0.0089,240.77,"2,266","545,594,920.00",　,　
Au9999&nbsp;,243.06,243.06,240.45,241.00,-2.06,-0.0085,240.81,"21,584.60","5,262,097,212.00",　,　
Au100g&nbsp;,243.90,243.90,240.80,241.60,-1.72,-0.0071,241.66,74,"17,883,236.00",　,　
Au(T+D)&nbsp;,242.51,243.68,240.30,240.79,-2.01,-0.0083,241.22,"35,988","8,681,095,660.00","182,580","7,538"
Pt9995&nbsp;,280.00,280.00,276.50,277.01,-2.2,-0.0079,277.03,556,"154,029,000.00",　,　
Ag(T+D)&nbsp;,4090,4120,3996,4022,-68,-0.0166,4050,"2,273,318","9,208,782,240.00","4,358,520","7,740"
