20110519
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,312.99,314.30,312.99,313.62,0.22,0.001,313.79,"1,542","483,873,820.00",　,　
Au9999&nbsp;,314.50,314.50,312.50,313.70,0.35,0.001,313.91,"3,547.60","1,113,653,218.00",　,　
Au100g,313.00,314.88,313.00,314.56,1.56,0.005,314.38,29.2,"9,180,078.00",　,　
Au(T+D),313.00,314.40,312.42,313.38,0.01,0.000,313.66,"22,634","7,099,529,560.00","110,488","3,500&nbsp;"
Pt9995&nbsp;,382.00,387.75,382.00,385.61,1.11,0.003,386.50,190,"73,436,000.00",　,　
Ag(T+D),7525.00,7797.00,7451.00,7672.00,117.00,0.016,7663.00,"2,083,480","15,967,001,120.00","1,917,472","19,530&nbsp;"
