20130107
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,333.25,334.10,333.20,333.31,1.82,0.0055,333.65,"2,502","834,800,160.00",　,　
Au9999&nbsp;,333.50,334.10,333.00,333.50,2.03,0.0061,333.65,"19,504.80","6,507,710,074.00",　,　
Au100g&nbsp;,334.50,335.00,333.15,334.01,1.15,0.0035,334.69,53.4,"17,872,466.00",　,　
Au(T+D),332.70,333.85,332.70,333.09,1.62,0.0049,333.43,"20,832","6,946,055,040.00","142,698","15,862&nbsp;"
Pt9995&nbsp;,328.50,330.00,328.00,328.75,2.63,0.0081,329.00,366,"120,417,500.00",　,　
Ag(T+D)&nbsp;,6209.00,6292.00,6209.00,6256.00,147,0.0241,6263.00,"554,254","3,471,640,462.00","3,361,740","3,420&nbsp;"
