20130409
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,315.60,315.65,314.70,315.46,-1.15,-0.0036,315.37,"3,028","954,965,260.00",　,　
Au9999&nbsp;,316.69,316.69,314.49,315.40,-1.29,-0.0041,315.42,"6,505.80","2,052,120,190.00",　,　
Au100g&nbsp;,317.00,317.00,315.10,316.21,-1.23,-0.0039,316.08,105.6,"33,378,298.00",　,　
Au(T+D)&nbsp;,316.00,316.00,314.30,315.34,-0.57,-0.0018,315.22,"18,616","5,868,196,360.00","195,026","8,844&nbsp;"
Pt9995&nbsp;,321.00,322.75,321.00,322.68,0.88,0.0027,322.39,552,"177,962,000.00",　,　
Ag99.99&nbsp;,5575,5580,5575,5577,41,0.0074,5577,"4,800","26,772,000.00",320,　
Ag(T+D)&nbsp;,5625,5667,5609,5657,32,0.0057,5641,"908,520","5,125,399,914.00","4,103,430","2,400&nbsp;"
