20110615
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,317.20,318.95,317.20,318.39,0.41,0.001,318.60,"2,438","776,769,200.00",　,　
Au9999&nbsp;,317.01,319.20,316.80,318.50,0.54,0.002,318.63,"2,887.60","920,104,472.00",　,　
Au100g,317.30,319.50,317.30,318.83,0.04,0.000,318.94,58,"18,498,532.00",　,　
Au(T+D),317.20,318.85,316.10,318.10,0.20,0.001,318.17,"9,810","3,121,316,960.00","105,364","4,022&nbsp;"
Pt9995&nbsp;,387.00,388.25,386.50,386.75,-3.12,-0.008,387.52,248,"96,105,000.00",　,　
Ag(T+D),7561.00,7738.00,7485.00,7664.00,46.00,0.006,7627.00,"1,113,796","8,495,969,234.00","2,166,322","10,080&nbsp;"
