20130725
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,267.00,267.00,264.20,264.52,-4.18,-0.0156,265.03,"2,984","790,873,180.00",　,　
Au9999&nbsp;,268.73,268.73,264.40,264.90,-3.83,-0.0143,264.94,"14,618.40","3,873,013,078.00",　,　
Au100g&nbsp;,267.06,267.85,264.25,264.80,-3.9,-0.0145,265.79,109.2,"29,024,708.00",　,　
Au(T+D)&nbsp;,267.03,267.80,263.30,264.50,-3.56,-0.0133,264.96,"35,146","9,312,496,620.00","222,180","2,268&nbsp;"
Pt9995&nbsp;,302.50,302.50,298.75,299.00,-0.54,-0.0018,299.53,266,"79,676,500.00",　,　
Ag(T+D)&nbsp;,4039,4063,4008,4026,-28,-0.0069,4029,"1,840,106","7,414,301,940.00","3,400,874","12,570&nbsp;"
