20140624
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,263.50,263.80,263.20,263.34,-0.30,-0.0011,263.43,"2,658","700,204,040.00",　,　
Au9999&nbsp;,263.68,264.10,262.80,263.61,-0.07,-0.0003,263.66,"26,507.34","6,986,481,863.00",　,　
Au100g,263.55,263.80,263.00,263.30,-0.25,-0.0009,263.36,57.4,"15,116,958.00",　,　
Au(T+D),263.99,264.00,262.88,263.37,0.13,0.0005,263.45,"15,842","4,173,627,780.00","139,724","6,674"
mAu(T+D),263.80,264.00,262.90,263.60,0.14,0.0005,263.53,"2,108.80","555,744,170.00","103,252","11,260"
Pt9995&nbsp;,304.00,306.50,303.00,306.13,1.41,0.0046,304.98,230,"70,147,000.00",　,　
Ag(T+D),4337,4338,4306,4313,-17,-0.0039,4315,"1,295,472","5,590,595,182.00","4,412,502","2,400"
