20131217
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,241.00,245.10,241.00,244.95,2.38,0.0098,244.19,"5,540","1,352,826,180.00",　,　
Au9999&nbsp;,243.58,246.00,242.50,245.55,2.8,0.0115,244.49,"12,166.80","3,057,021,240.00",　,　
Au100g&nbsp;,243.85,245.30,242.85,245.29,2.2,0.0091,244.49,45.6,"11,148,758.00",　,　
Au(T+D)&nbsp;,242.10,245.59,242.10,244.90,2.59,0.0107,244.18,"25,866","6,316,015,940.00","183,468","9,228"
Pt9995&nbsp;,280.00,282.00,280.00,282.00,0.5,0.0018,281.35,390,"109,727,000.00",　,　
Ag99.99&nbsp;,4140,4140,4140,4140,100,0.0248,4140,"1,260","5,216,400.00",84,　
Ag(T+D)&nbsp;,4038,4145,4038,4123,85,0.0211,4099,"2,404,660","9,858,508,244.00","4,313,854","1,800"
