20111223
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,329.50,330.35,329.30,330.20,0.2,0.0006,330,"4,278","1,411,767,920.00",　,　
Au9999&nbsp;,331.00,331.00,327.50,330.29,0.38,0.0012,330.01,"6,184.60","2,040,789,200.00",　,　
Au100g,330.00,331.25,328.00,330.67,0.37,0.0011,330,38.4,"12,672,206.00",　,　
Au(T+D),329.55,330.70,327.20,329.94,0.5,0.0015,329.2,"37,580","12,371,439,200.00","131,816","23,722&nbsp;"
Pt9995&nbsp;,306.00,306.50,304.50,306.50,0.05,0.0002,305.8,506,"154,737,000.00",　,　
Ag(T+D),6210,6218,6162,6211,5,0.0008,6192,"443,904","2,748,935,556.00","2,147,390","4,110&nbsp;"
