20120620
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,331.80,332.00,331.20,331.23,-2.47,-0.0074,331.71,"3,646","1,209,421,320.00",　,　
Au9999&nbsp;,333.99,333.99,331.20,331.19,-2.53,-0.0076,331.85,"3,332.40","1,105,561,390.00",　,　
Au100g,333.66,333.70,331.50,331.51,-2.15,-0.0064,332.24,33.2,"11,030,470.00",　,　
Au(T+D),333.11,333.44,331.17,331.18,-1.77,-0.0053,331.9,"15,172","5,035,733,020.00","145,012","8,468&nbsp;"
Pt9995&nbsp;,318.50,318.80,318.00,318.50,-0.87,-0.0027,318.4,200,"63,681,800.00",　,　
Ag(T+D),6048,6055,5986,5987,-46,-0.0076,6011,"817,274","4,913,225,986.00","3,136,824",420&nbsp;
