20131211
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,246.60,247.20,246.50,246.70,1.7,0.0069,246.83,"4,876","1,203,551,860.00",　,　
Au9999&nbsp;,245.96,247.30,245.20,246.71,1.75,0.0071,246.88,"12,978.40","3,203,486,186.00",　,　
Au100g&nbsp;,245.51,247.50,245.51,247.12,2.13,0.0087,247.04,39,"9,634,708.00",　,　
Au(T+D)&nbsp;,245.02,247.50,245.00,246.73,2.5,0.0102,246.75,"28,350","6,995,539,180.00","192,880","6,758"
Pt9995&nbsp;,288.00,288.00,285.50,285.72,-0.28,-0.001,285.65,396,"113,119,000.00",　,　
Ag(T+D)&nbsp;,4148,4208,4148,4181,85,0.0208,4183,"2,114,686","8,847,594,928.00","4,288,164","6,630"
