20121031
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,344.20,344.55,343.90,343.94,0.1,0.0003,344.31,"2,476","852,527,020.00",　,　
Au9999&nbsp;,346.00,346.00,343.90,343.94,-0.35,-0.001,344.31,"2,792","961,335,312.00",　,　
Au100g,346.00,346.00,344.00,344.33,-0.71,-0.0021,344.90,60.2,"20,763,168.00",　,　
Au(T+D),344.20,344.60,343.71,343.99,0.04,0.0001,344.28,"10,694","3,681,802,000.00","152,808","6,948&nbsp;"
Pt9995&nbsp;,328.00,328.00,327.00,327.50,2.87,0.0088,327.51,266,"87,119,000.00",　,　
Ag(T+D),6680.00,6684.00,6654.00,6671.00,10,0.0015,6671.00,"312,226","2,083,054,650.00","3,446,164",240&nbsp;
