20120724
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,324.70,324.70,324.20,324.46,0.59,0.0018,324.54,"2,322","753,594,300.00",　,　
Au9999&nbsp;,323.51,324.80,323.30,324.52,0.52,0.0016,324.57,"3,489.40","1,132,584,030.00",　,　
Au100g,323.80,325.70,323.51,324.60,0.59,0.0018,324.77,38,"12,341,360.00",　,　
Au(T+D),323.00,324.70,323.00,324.29,-0.23,-0.0007,324.15,"15,668","5,078,787,540.00","138,608","5,568&nbsp;"
Pt9995&nbsp;,301.00,302.00,301.00,301.16,0.07,0.0002,301.42,218,"65,711,200.00",　,　
Ag(T+D),5715,5757,5705,5731,-6,-0.001,5727,"522,866","2,994,864,352.00","3,298,384","4,800&nbsp;"
