20100811
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量(公斤）,成交金额（元）,持仓量,交收量
Au100g,261.00,263.50,261.00,262.50,0.50,0.002,262.65,34.4,"9,037,728.00",　,　
Au9995,261.00,262.84,261.00,261.86,0.16,0.001,262.31,"2,322","609,092,300.00",　,　
Au9999,261.78,262.87,260.49,261.82,0.04,0.000,262.35,"2,736","717,811,722.00",　,　
Pt9995,348.00,351.50,348.00,348.60,-1.30,-0.004,349.97,228,"79,793,500.00",　,　
Ag(T+D),4160.00,4193.00,4160.00,4176.00,0.00,0.000,4172.00,"157,790","658,395,194.00","700,558",　
AuT+D,259.92,263.20,259.92,261.74,0.08,0.000,261.34,"10,254","2,679,784,940.00","115,494","7,654"
