20140606
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,252.10,252.71,252.10,252.51,2.03,0.0081,252.5,"3,778","953,979,460.00",　,　
Au9999&nbsp;,251.99,252.90,251.50,252.75,2.35,0.0094,252.55,"9,524.06","2,403,864,665.00",　,　
Au100g,252.70,253.45,252.50,253.35,1.78,0.0071,252.96,17,"4,300,486.00",　,　
Au(T+D),252.60,252.88,251.55,252.68,2.07,0.0083,252.34,"30,148","7,607,707,140.00","138,708","10,988"
mAu(T+D),252.05,252.92,251.00,252.77,2.05,0.0082,252.25,"2,514.40","634,271,478.00","102,906","13,924"
Pt9995&nbsp;,304.00,304.50,303.75,304.16,3.64,0.0121,304.15,46,"13,991,000.00",　,　
Ag99.99&nbsp;,4085,4085,4085,4085,-24,-0.0058,4085,210,"857,850.00",14,　
Ag(T+D),4062,4075,4053,4069,27,0.0067,4062,"968,770","3,935,332,436.00","5,019,012",　
