20111020
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,337.00,337.00,332.80,334.35,-6.39,-0.0188,335.07,"3,016","1,010,592,980.00",　,　
Au9999&nbsp;,343.60,343.60,332.80,334.98,-5.82,-0.0171,335.49,"4,907.60","1,646,492,122.00",　,　
Au100g,342.30,342.50,333.00,335.57,-4.50,-0.0132,336.98,120.2,"40,505,448.00",　,　
Au(T+D),341.58,342.62,332.00,334.00,-6.78,-0.0199,336.47,"32,874","11,061,262,480.00","137,554","2,648&nbsp;"
Pt9995&nbsp;,327.00,327.00,315.50,318.07,-10.00,-0.0305,319.83,512,"163,757,500.00",　,　
Ag(T+D),6788.00,6808.00,6538.00,6560.00,-129.00,-0.0193,6646.00,"991,210","6,587,645,770.00","1,990,748","13,980&nbsp;"
