20100709
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量(公斤）,成交金额（元）,持仓量,交收量
Au9995&nbsp;,262.00,262.00,260.00,261.30,-1.70,-0.007,261.36,"3,652","954,514,540.00",&nbsp;,&nbsp;
Au9999&nbsp;,263.50,263.50,260.00,261.83,-1.35,-0.005,261.48,"1,861","486,615,168.00",&nbsp;,&nbsp;
Au100g,264.00,264.00,261.50,263.47,-0.68,-0.003,262.51,46.2,"12,128,014.00",&nbsp;,&nbsp;
Au(T+D),261.68,261.99,259.37,261.30,-1.50,-0.006,260.65,"23,716","6,181,811,460.00","106,482","10,538&nbsp;"
Pt9995&nbsp;,343.00,346.00,343.00,346.00,-1.00,-0.003,345.67,156,"53,926,000.00",&nbsp;,&nbsp;
Ag(T+D),4142.00,4152.00,4120.00,4143.00,-7.00,-0.002,4134.00,"164,124","678,636,424.00","827,182",&nbsp;
