20130527
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au100g,281.00,282.00,281.00,281.20,0.34,0.0012,281.29,48.6,"13,670,750.00",　,　
Au9995&nbsp;,279.50,280.70,279.50,280.69,1.69,0.0061,280.39,"2,710","759,858,660.00",　,　
Au9999&nbsp;,282.00,282.00,279.70,280.85,1.65,0.0059,280.32,"10,093.80","2,829,579,942.00",　,　
Au(T+D),277.80,279.60,277.60,279.43,0.87,0.0031,278.68,"12,336","3,437,890,040.00","271,404",　
Pt9995&nbsp;,300.50,303.00,300.50,302.86,0.22,0.0007,302.07,276,"83,374,000.00",　,　
Ag99.99&nbsp;,4520.00,4520.00,4520.00,4520.00,1,0.0002,4520.00,300,"1,356,000.00",20,　
Ag(T+D),4488.00,4552.00,4476.00,4550.00,45,0.01,4528.00,"673,686","3,050,959,036.00","3,118,930","14,910&nbsp;"
