20130517
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,277.70,281.20,277.00,277.80,-3.06,-0.0109,279.17,"1,696","473,477,580.00",　,　
Au9999&nbsp;,280.70,282.00,277.50,277.96,-2.98,-0.0106,279.41,"19,527.20","5,463,467,114.00",　,　
Au100g&nbsp;,284.50,284.50,280.00,281.99,-2.01,-0.0071,281.95,148.8,"41,955,170.00",　,　
Au50g&nbsp;,284.10,284.10,280.00,281.39,-4.71,-0.0165,281.39,1.1,"309,530.00",　,　
Au(T+D)&nbsp;,277.00,279.69,276.50,276.80,-3.62,-0.0129,277.77,"39,240","10,900,050,580.00","247,400",　
Pt9995&nbsp;,307.00,308.00,306.00,306.52,-0.63,-0.0021,307.35,664,"204,087,000.00",　,　
Ag99.99&nbsp;,4565,4570,4550,4562,-3,-0.0007,4561,"2,940","13,409,400.00",196,　
Ag(T+D)&nbsp;,4550,4591,4526,4552,-35,-0.0076,4557,"2,343,056","10,677,508,756.00","3,157,988","5,610&nbsp;"
