20100920
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,277.05,277.60,277.00,277.54,0.02,0.000,277.37,"4,422","1,226,531,300.00",　,　
Au9999&nbsp;,278.10,278.10,277.00,277.51,-0.04,0.000,277.62,"2,509","696,569,398.00",　,　
Au100g,277.50,278.00,276.60,277.80,0.31,0.001,277.64,54,"15,014,644.00",　,　
Au50g,279.00,279.00,279.00,279.00,5.80,0.021,279.00,10,"2,790,000.00",　,　
Au(T+D),276.68,277.98,276.68,277.44,-0.06,0.000,277.28,"11,266","3,123,909,840.00","127,350","7,016&nbsp;"
Pt9995&nbsp;,364.00,365.00,363.75,365.00,0.58,0.002,364.10,234,"85,199,500.00",　,　
Ag(T+D),4492.00,4589.00,4490.00,4580.00,82.00,0.018,4549.00,"260,948","1,187,246,152.00","1,486,648",330&nbsp;
