20110620
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,320.95,321.00,320.40,320.63,2.13,0.007,320.70,"2,702","866,534,880.00",　,　
Au9999&nbsp;,321.30,321.30,320.45,320.67,1.97,0.006,320.73,"2,055.80","659,368,080.00",　,　
Au100g,321.50,321.68,320.21,320.50,1.70,0.005,320.94,27.8,"8,922,206.00",　,　
Au(T+D),320.90,321.10,320.29,320.57,2.37,0.007,320.74,"8,736","2,802,032,780.00","98,838","3,372&nbsp;"
Pt9995&nbsp;,381.00,381.00,378.75,378.86,-2.39,-0.006,379.75,442,"167,850,000.00",　,　
Ag(T+D),7810.00,7835.00,7743.00,7753.00,65.00,0.009,7789.00,"368,148","2,867,649,244.00","2,155,688","1,500&nbsp;"
