20100908
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,274.50,275.50,274.50,275.23,1.93,0.007,275.20,"2,750","756,816,560.00",　,　
Au9999&nbsp;,275.00,275.60,274.00,275.57,2.13,0.008,275.23,"1,619.40","445,713,662.00",　,　
Au100g,274.76,275.60,274.00,275.40,2.00,0.007,274.83,67.6,"18,578,930.00",　,　
Au(T+D),274.96,275.50,274.25,275.28,2.08,0.008,274.90,"16,820","4,623,860,900.00","116,430","5,824&nbsp;"
Pt9995&nbsp;,354.00,354.00,351.25,353.50,-1.50,-0.004,352.38,416,"146,592,500.00",　,　
Ag(T+D),4370.00,4375.00,4342.00,4368.00,25.00,0.006,4362.00,"138,926","606,047,030.00","1,403,812",　
