20130514
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,294.45,294.45,291.11,291.67,-1.51,-0.0052,292.89,"1,994","584,032,100.00",　,　
Au9999&nbsp;,295.00,295.00,288.70,291.84,-1.8,-0.0061,293.17,"11,480.60","3,365,861,714.00",　,　
Au100g,294.00,294.89,292.61,292.92,-0.62,-0.0021,293.61,82.8,"24,311,160.00",　,　
Au50g,294.58,294.58,294.58,294.58,1.58,0.0054,294.58,0.3,"88,374.00",　,　
Au(T+D),286.51,290.50,285.61,287.30,0.8,0.0028,287.39,"18,600","5,345,504,100.00","250,704",　
Pt9995&nbsp;,308.50,312.00,307.00,311.03,2.53,0.0082,308.69,526,"162,374,500.00",　,　
Ag99.99&nbsp;,4740.00,4755.00,4740.00,4748.00,18,0.0038,4746.00,"10,410","49,411,050.00",694,　
Ag(T+D),4756.00,4765.00,4731.00,4742.00,0,0,4749.00,"914,982","4,345,552,898.00","2,974,386","14,520&nbsp;"
