20130508
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,292.00,295.90,292.00,294.34,0.21,0.0007,294.89,"2,422","714,238,240.00",　,　
Au9999&nbsp;,294.00,296.00,292.10,294.52,0.52,0.0018,294.55,"22,260.80","6,740,260,688.00",　,　
Au100g&nbsp;,292.01,295.85,292.01,294.00,-1.73,-0.0058,294.38,121.8,"35,855,568.00",　,　
Au50g&nbsp;,294.00,295.81,294.00,294.45,-3.05,-0.0103,294.45,2,"588,903.00",　,　
Au(T+D)&nbsp;,288.50,290.92,287.50,290.60,-1.58,-0.0054,289.65,"32,836","9,511,105,120.00","237,520",　
Pt9995&nbsp;,307.75,310.50,307.25,310.18,0.29,0.0009,308.67,280,"86,430,000.00",　,　
Ag99.99&nbsp;,4750,4750,4740,4745,-55,-0.0115,4745,"4,800","22,776,000.00",320,　
Ag(T+D),4705,4797,4696,4772,-6,-0.0013,4748,"1,952,470","9,270,733,106.00","3,059,808","2,040&nbsp;"
