20111102
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,353.00,353.90,352.80,353.09,2.06,0.0059,353.31,"1,856","655,760,100.00",　,　
Au9999&nbsp;,351.27,353.99,345.00,353.52,2.25,0.0064,352.88,"3,368","1,188,514,286.00",　,　
Au100g,346.10,354.50,345.60,353.40,2.01,0.0057,350.43,61.4,"21,516,828.00",　,　
Au(T+D),346.00,353.99,344.50,353.00,1.06,0.0030,350.83,"22,816","8,004,627,040.00","136,550","7,574&nbsp;"
Pt9995&nbsp;,334.00,340.00,334.00,338.63,-1.41,-0.0041,338.23,300,"101,470,000.00",　,　
Ag(T+D),6800.00,7111.00,6800.00,7110.00,-99.00,-0.0137,6966.00,"1,660,086","11,564,891,226.00","1,891,056","3,600&nbsp;"
