20140217
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,258.80,261.00,258.80,259.81,3.44,0.0134,260.03,"3,392","882,052,080.00",　,　
Au9999&nbsp;,258.00,261.50,257.10,259.85,3.16,0.0123,259.95,"12,534.32","3,258,322,588.20",　,　
Au100g,257.50,261.00,257.21,260.03,3.75,0.0146,259.55,120.2,"31,199,076.00",　,　
Au(T+D),258.20,261.20,257.13,259.74,4.76,0.0187,259.48,"46,760","12,133,411,080.00","160,354","16,186"
mAu(T+D),259.20,261.19,257.20,259.88,5.35,0.021,259.13,712.6,"184,660,132.00","23,740","1,472"
Pt9995&nbsp;,293.50,294.00,293.50,293.55,2.61,0.009,293.68,458,"134,509,500.00",　,　
Ag(T+D),4218,4426,4206,4370,236,0.0571,4320,"3,467,608","14,983,344,166.00","4,024,592",　
