20130104
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,331.50,332.25,331.00,331.49,-2.85,-0.0085,331.77,"5,328","1,767,683,120.00",　,　
Au9999&nbsp;,334.99,334.99,330.90,331.47,-3.03,-0.0091,331.80,"9,308.80","3,088,749,004.00",　,　
Au100g,333.00,334.00,332.20,332.86,-3.8,-0.0113,333.05,110,"36,635,712.00",　,　
Au(T+D),332.80,332.80,330.50,331.00,-2.58,-0.0077,331.47,"23,124","7,665,082,900.00","139,670","22,972&nbsp;"
Pt9995&nbsp;,325.50,326.50,325.50,326.12,4.87,0.0152,325.91,156,"50,843,000.00",　,　
Ag(T+D),6170.00,6175.00,6068.00,6095.00,-173,-0.0276,6109.00,"707,952","4,325,574,848.00","3,285,094","15,960&nbsp;"
