20121101
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,345.60,346.30,345.20,345.56,1.62,0.0047,345.62,"3,854","1,332,021,200.00",　,　
Au9999&nbsp;,349.00,349.00,345.00,345.69,1.75,0.0051,345.74,"2,320.80","802,408,918.00",　,　
Au100g&nbsp;,345.00,347.00,345.00,345.93,1.60,0.0046,346.2,64.6,"22,326,130.00",　,　
Au(T+D),345.00,346.80,344.81,345.54,1.26,0.0037,345.74,"19,532","6,753,024,540.00","151,752","6,148&nbsp;"
Pt9995&nbsp;,331.00,331.25,330.50,330.89,3.39,0.0104,330.91,236,"78,096,500.00",　,　
Ag(T+D),6710.00,6784.00,6692.00,6766.00,95.00,0.0142,6738,"1,069,380","7,205,981,728.00","3,319,040",90&nbsp;
