20110119
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,296.00,296.50,295.60,295.96,-0.34,-0.001,296.13,"4,424","1,310,134,180.00",　,　
Au9999&nbsp;,296.50,296.85,295.60,295.99,-0.47,-0.002,296.19,"6,980.40","2,067,662,492.00",　,　
Au100g,299.00,299.50,296.50,296.99,-0.51,-0.002,297.42,102.8,"30,570,016.00",　,　
Au50g,297.30,297.30,297.30,297.30,-2.00,-0.007,297.30,20,"5,946,000.00",　,　
Au(T+D),293.30,294.80,292.80,294.59,1.37,0.005,294.10,"8,328","2,449,270,460.00","158,364",　
Pt9995&nbsp;,404.00,406.00,404.00,406.00,7.04,0.018,405.35,82,"33,239,000.00",　,　
Ag(T+D),6390.00,6424.00,6365.00,6419.00,75.00,0.012,6395.00,"455,360","2,912,457,860.00","1,635,168","1,950&nbsp;"
