20101102
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,293.00,293.00,292.00,292.25,-0.83,-0.003,292.17,"1,804","527,090,520.00",　,　
Au9999&nbsp;,293.99,293.99,292.00,292.38,-0.69,-0.002,292.54,"3,315","970,011,600.00",　,　
Au100g,294.00,294.00,292.90,292.95,-1.09,-0.004,293.36,46.4,"13,612,288.00",　,　
Au(T+D),293.00,293.70,291.85,292.10,-0.95,-0.003,292.40,"11,924","3,486,597,040.00","98,126","1,688&nbsp;"
Pt9995&nbsp;,380.50,381.50,380.50,381.36,0.26,0.001,381.00,50,"19,050,000.00",　,　
Ag(T+D),5529.00,5559.00,5521.00,5538.00,13.00,0.002,5538.00,"436,746","2,419,017,422.00","1,080,464",　
