20140113
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,243.49,246.40,243.49,245.96,2.59,0.0106,246.13,"4,656","1,145,988,400.00",　,　
Au9999&nbsp;,243.59,246.65,242.60,246.50,3.5,0.0144,246.21,"22,449.68","5,623,030,745.20",　,　
Au100g&nbsp;,243.85,246.50,242.85,245.99,2.69,0.0111,245.86,132,"32,453,604.00",　,　
Au(T+D)&nbsp;,243.48,246.70,242.00,246.00,3.47,0.0143,245.57,"33,958","8,339,274,820.00","203,612","11,108"
MiniAu(T+D)&nbsp;,242.52,246.69,242.51,245.91,3.17,0.0131,245.54,505.4,"124,100,888.00","11,758",　
Pt9995&nbsp;,293.00,296.00,293.00,295.45,3.39,0.0116,295.35,222,"65,568,000.00",　,　
Ag99.99&nbsp;,4080,4080,4070,4076,82,0.0205,4077,"4,470","18,227,850.00",298,　
Ag(T+D)&nbsp;,4005,4099,3970,4060,72,0.0181,4055,"2,641,354","10,712,954,820.00","4,036,516",210
