20140213
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,253.00,253.00,252.15,252.18,0.10,0.0004,252.62,"1,772","447,649,160.00",　,　
Au9999&nbsp;,252.06,253.10,252.00,252.10,0.04,0.0002,252.59,"12,712.88","3,211,261,841.00",　,　
Pt9995&nbsp;,288.00,289.00,287.50,287.79,1.54,0.0054,288.08,516,"148,653,000.00",　,　
Au100g,252.10,253.20,252.10,252.48,0.08,0.0003,252.62,61.4,"15,511,390.00",　,　
Au(T+D),252.45,253.19,252.00,252.09,0.39,0.0015,252.53,"27,236","6,878,040,140.00","137,232","16,234"
mAu(T+D),252.41,252.95,252.00,252.28,0.66,0.0026,252.59,339.6,"85,781,070.00","21,764","2,340"
Ag99.99&nbsp;,4070,4070,4070,4070,-5,-0.0012,4070,"1,290","5,250,300.00",86,　
Ag(T+D),4080,4084,4065,4067,7,0.0017,4074,"769,370","3,134,657,538.00","3,828,170",360
