20130328
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,321.15,321.40,320.90,321.02,1.78,0.0056,321.21,"3,442","1,105,613,620.00",　,　
Au9999&nbsp;,321.20,321.49,319.85,321.11,1.86,0.0058,321.22,"10,270.80","3,299,222,224.00",　,　
Au100g&nbsp;,321.40,322.20,320.11,321.92,1.52,0.0047,321.72,24,"7,721,436.00",　,　
Au(T+D)&nbsp;,319.35,321.50,319.35,321.12,1.25,0.0039,320.99,"20,454","6,565,719,100.00","201,694","14,820&nbsp;"
Pt9995&nbsp;,329.00,333.00,329.00,330.60,2.1,0.0064,330.63,396,"130,932,000.00",　,　
Ag99.99&nbsp;,5855,5860,5855,5857,-20,-0.0034,5857,"4,800","28,116,000.00",320,　
Ag(T+D)&nbsp;,5885,5958,5835,5937,11,0.0019,5911,"1,469,744","8,688,692,352.00","4,429,350",　
