20121109
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,347.00,348.83,347.00,348.32,2.86,0.0083,348.54,"4,746","1,654,218,240.00",　,　
Au9999&nbsp;,347.40,348.99,344.60,348.32,2.83,0.0082,348.33,"3,662.80","1,275,867,536.00",　,　
Au100g&nbsp;,345.99,349.00,345.00,348.86,2.88,0.0083,348.14,57.4,"19,983,626.00",　,　
Au(T+D),345.27,348.88,344.40,348.39,2.94,0.0085,347.83,"21,516","7,483,943,920.00","159,858","10,862&nbsp;"
Pt9995&nbsp;,325.00,327.50,324.20,327.48,2.35,0.0072,326.92,148,"48,384,800.00",　,　
Ag(T+D)&nbsp;,6636.00,6725.00,6585.00,6684.00,75,0.0113,6673,"1,251,026","8,348,769,018.00","3,299,918","2,190&nbsp;"
