20100831
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,270.60,270.90,270.15,270.47,0.01,0.000,270.50,"2,428","656,783,200.00",　,　
Au9999&nbsp;,271.00,271.04,269.51,270.63,-0.33,-0.001,270.66,"1,558.40","421,797,678.00",　,　
Au100g,270.00,271.20,270.00,270.41,-0.16,-0.001,270.78,36,"9,748,318.00",　,　
Au(T+D),270.01,270.89,269.90,270.45,-0.06,0.000,270.40,"11,714","3,167,559,300.00","107,198","1,810&nbsp;"
Pt9995&nbsp;,347.00,347.00,344.00,344.00,-4.18,-0.012,345.22,178,"61,450,000.00",　,　
Ag(T+D),4255.00,4263.00,4240.00,4248.00,-17.00,-0.004,4249.00,"107,036","454,816,638.00","927,388",660&nbsp;
