20110307
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,300.00,304.15,300.00,304.10,4.60,0.015,303.68,"3,086","937,174,480.00",　,　
Au9999&nbsp;,303.00,304.18,302.60,304.05,4.33,0.014,303.79,"4,080.60","1,225,622,358.00",　,　
Au100g,303.99,304.10,303.20,304.10,3.95,0.013,303.88,88.4,"26,863,372.00",　,　
Au(T+D),302.54,303.99,302.54,303.88,4.41,0.015,303.53,"11,772","3,573,163,420.00","94,688","9,984&nbsp;"
Pt9995&nbsp;,402.00,402.00,400.50,400.93,1.16,0.003,401.60,124,"49,798,500.00",　,　
Ag(T+D),7548.00,7702.00,7528.00,7700.00,451.00,0.062,7631.00,"953,308","7,275,092,046.00","2,133,900","1,320&nbsp;"
