20130206
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,337.30,337.30,336.00,336.90,-0.31,-0.0009,336.85,"1,428","481,027,060.00",　,　
Au9999&nbsp;,337.39,338.38,336.00,337.16,0.06,0.0002,336.78,"6,459.20","2,175,378,402.00",　,　
Au100g,337.90,338.20,336.80,337.81,-0.16,-0.0005,337.70,57.2,"19,316,642.00",　,　
Au(T+D),337.38,338.58,335.50,336.80,0.11,0.0003,336.91,"12,712","4,282,878,860.00","158,684","14,580&nbsp;"
Ag(T+D),6516.00,6550.00,6485.00,6498.00,12,0.0019,6517.00,"823,906","5,369,944,350.00","3,163,634",　
