20130311
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,318.50,319.10,318.50,319.05,0.61,0.0019,318.87,"2,318","739,144,620.00",　,　
Au9999&nbsp;,319.98,319.98,318.00,319.50,1.15,0.0036,318.87,"13,534.20","4,315,670,260.00",　,　
Au(T+D),317.99,319.20,317.99,319.19,1.24,0.0039,318.72,"20,764","6,617,958,160.00","245,942","11,234&nbsp;"
Au100g&nbsp;,320.41,322.20,320.00,320.50,0.08,0.0002,320.46,57.2,"18,330,504.00",　,　
Pt9995&nbsp;,333.75,335.00,333.75,334.50,0,0,334.57,278,"93,011,500.00",　,　
Ag99.99&nbsp;,5975.00,5975.00,5945.00,5952.00,38,0.0064,5951.00,"4,830","28,745,250.00",322,　
Ag(T+D),6010.00,6034.00,6010.00,6031.00,32,0.0053,6024.00,"324,244","1,953,464,496.00","3,883,592",600&nbsp;
