20110113
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,299.70,299.70,298.00,298.00,-1.51,-0.005,298.94,"3,082","921,349,620.00",　,　
Au9999&nbsp;,299.40,299.80,297.80,297.80,-1.42,-0.005,298.98,"7,267.60","2,173,190,966.00",　,　
Au100g,298.66,300.50,298.48,298.79,-1.31,-0.004,299.44,61,"18,266,088.00",　,　
Au(T+D),296.49,297.20,296.00,296.20,-0.95,-0.003,296.71,"7,188","2,132,819,040.00","144,400",　
Pt9995&nbsp;,395.50,395.50,394.75,394.75,4.00,0.010,395.14,46,"18,176,500.00",　,　
Ag(T+D),6490.00,6507.00,6471.00,6476.00,-29.00,-0.005,6484.00,"237,702","1,541,364,810.00","1,521,316",　
