20130827
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,277.80,278.50,277.00,278.35,0.82,0.003,277.64,"3,952","1,097,258,240.00",　,　
Au9999&nbsp;,278.95,279.80,276.53,278.32,0.63,0.0023,277.70,"11,350.60","3,152,140,404.00",　,　
Au100g&nbsp;,278.49,278.50,276.52,278.10,0.5,0.0018,277.67,85,"23,602,518.00",　,　
Au(T+D)&nbsp;,277.89,278.20,276.30,277.91,1.44,0.0052,277.51,"27,716","7,691,707,380.00","168,026","7,014&nbsp;"
Pt9995&nbsp;,319.00,320.00,319.00,319.50,1.24,0.0039,319.44,140,"44,722,500.00",　,　
Ag(T+D)&nbsp;,4847,4921,4800,4850,74,0.0155,4854,"3,292,308","15,982,407,388.00","3,259,668","7,650&nbsp;"
