20120517
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,316.00,317.90,315.80,317.08,3.93,0.0125,316.61,"1,978","626,269,020.00",　,　
Au9999&nbsp;,316.00,317.68,313.60,316.98,3.00,0.0096,316.63,"5,372.80","1,701,233,470.00",　,　
Au100g,316.41,318.00,314.50,317.50,3.50,0.0111,317.04,140.2,"44,449,258.00",　,　
Au(T+D),315.07,317.50,313.10,316.66,1.43,0.0045,315.96,"19,904","6,288,983,380.00","167,174","9,068&nbsp;"
Pt9995&nbsp;,306.20,309.50,305.00,308.19,4.69,0.0155,307.87,248,"76,354,000.00",　,　
Ag(T+D),5750.00,5858.00,5665.00,5817.00,12.00,0.0021,5788.00,"1,693,172","9,800,367,096.00","2,896,574","9,840&nbsp;"
