20121205
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,340.40,341.50,339.51,341.45,0.45,0.0013,340.31,"8,518","2,898,808,940.00",　,　
Au9999&nbsp;,344.00,344.00,339.40,341.50,0.23,0.0007,340.64,"3,296.60","1,122,970,430.00",　,　
Au100g&nbsp;,342.00,342.48,340.01,341.98,0.85,0.0025,341.30,66.2,"22,594,650.00",　,　
Au(T+D)&nbsp;,340.31,341.51,339.06,341.28,-0.85,-0.0025,340.18,"17,922","6,096,752,960.00","159,260","13,576&nbsp;"
Pt9995&nbsp;,332.50,333.50,332.00,333.50,-1.45,-0.0043,333.09,236,"78,611,000.00",　,　
Ag(T+D),6790.00,6808.00,6728.00,6794.00,-53,-0.0077,6774.00,"1,390,246","9,417,881,538.00","3,425,568",420&nbsp;
