20120306
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,346.20,347.15,345.80,345.93,-1.91,-0.0055,346.20,"2,088","722,872,420.00",　,　
Au9999&nbsp;,348.09,348.09,345.50,346.01,-2.08,-0.0060,346.32,"5,296.80","1,834,436,248.00",　,　
Au100g,347.08,348.77,346.10,346.56,-1.18,-0.0034,347.13,70.4,"24,438,024.00",　,　
Au(T+D),346.95,347.45,345.05,345.99,-2.01,-0.0058,346.25,"14,914","5,164,058,540.00","117,034","10,412&nbsp;"
Pt9995&nbsp;,350.50,352.00,348.00,349.00,-6.50,-0.0183,349.00,458,"159,843,800.00",　,　
Ag(T+D),7066.00,7135.00,6949.00,6980.00,-141.00,-0.0198,7029.00,"1,236,058","8,689,119,400.00","1,946,854","5,490&nbsp;"
